,sku,reference_interne_magasin,name,status,on_selection,unite_prix,prix_public,short_description,poids_portion,nbre_portion,price,prix_kilo_site,tax_class_id,marge_arriere,cost,image,small_image,thumbnail,_product_websites,store,websites,commercant,,,,produit_de_saison,,categories,Maturité (choisir une option):drop_down:1,,saisonnalite,producteur,lien_producteur,origine,labels_produits,produit_biologique,description,suggestion_utilisation,conseil_commercant,poids_par_pers,weight,notes_com,meta_title,meta_description,us_skus,re_skus,cs_skus
,LRE-FRS-003,,Amande Coques Bio,Activé,0,kg,14.90 €,La portion de 250g,0.250,1,3.73 €,14.9 €/kg,5,0.00,3.53 €,LRE17-amandes.jpg,LRE17-amandes.jpg,LRE17-amandes.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Fruits Secs Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Fruits Secs Bio,,,,Alain Barbier,,France,,AB,,,,,0.250,,Amande Coques Bio - Au Pas De Courses,Amande Coques Bio - La Récolte - La portion de 250g - ,,,
,LRE-FRS-004,,Noisettes Bio,Activé,0,kg,13.40 €,La portion de 250g,0.250,1,3.35 €,13.4 €/kg,5,0.00,3.18 €,LRE17-Noisettes.jpg,LRE17-Noisettes.jpg,LRE17-Noisettes.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Fruits Secs Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Fruits Secs Bio,,,,Moulin de La Gaumerie,,France Dordogne,,AB,,,,,0.250,,Noisettes Bio - Au Pas De Courses,Noisettes Bio - La Récolte - La portion de 250g - ,,,
,LRE-HEA-001,,Persil frisé Bio,Activé,0,botte,1.95 €,La botte,,1,1.95 €,1.95 €/botte,5,0.00,1.85 €,LRE17-persilfrise.jpg,LRE17-persilfrise.jpg,LRE17-persilfrise.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Herbes & Aromates Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Herbes & Aromates Bio,,,,Guillaume Verger,,France Sud Ouest,Direct Producteur,AB,,,,,0.000,,Persil frisé Bio - Au Pas De Courses,Persil frisé Bio - La Récolte - La botte - ,,,
,LRE-HEA-002,,Persil plat Bio,Activé,0,botte,1.95 €,La botte,,1,1.95 €,1.95 €/botte,5,0.00,1.85 €,LRE17-persilplat.jpg,LRE17-persilplat.jpg,LRE17-persilplat.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Herbes & Aromates Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Herbes & Aromates Bio,,,,Guillaume Verger,,France Sud Ouest,Direct Producteur,AB,,,,,0.000,,Persil plat Bio - Au Pas De Courses,Persil plat Bio - La Récolte - La botte - ,,,
,LRE-HEA-003,,Thym Bio,Activé,0,botte,1.95 €,La botte,,1,1.95 €,1.95 €/botte,5,0.00,1.85 €,LRE17-thym.jpg,LRE17-thym.jpg,LRE17-thym.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Herbes & Aromates Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Herbes & Aromates Bio,,,,Guillaume Verger,,France Sud Ouest,Direct Producteur,AB,,,,,0.000,,Thym Bio - Au Pas De Courses,Thym Bio - La Récolte - La botte - ,,,
,LRE-LRA-001,,Radis Noir Bio,Activé,0,kg,3.95 €,La pièce de 300g,0.300,1,1.19 €,3.95 €/kg,5,0.00,1.12 €,LRE17-radisnoir.jpg,LRE17-radisnoir.jpg,LRE17-radisnoir.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Légumes Racines Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Légumes Racines Bio,,,,,,France Bretagne,,AB,,,,,0.300,,Radis Noir Bio - Au Pas De Courses,Radis Noir Bio - La Récolte - La pièce de 300g - ,,,
,LRE-LRA-002,,Radis Rose de Chine Bio,Activé,0,kg,3.95 €,La portion de 500g,0.500,1,1.98 €,3.95 €/kg,5,0.00,1.87 €,LRE17-Radirosechine.jpg,LRE17-Radirosechine.jpg,LRE17-Radirosechine.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Légumes Racines Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Légumes Racines Bio,,,,Famille Paugam,http://www.voisinsbio.fr/,France Bretagne,Direct Producteur,AB,,,,,0.500,,Radis Rose de Chine Bio - Au Pas De Courses,Radis Rose de Chine Bio - La Récolte - La portion de 500g - ,,,
,LRE-LRA-003,,Poire de Terre Bio,Activé,0,kg,3.90 €,La portion de 500g,0.500,1,1.95 €,3.9 €/kg,5,0.00,1.85 €,LRE17-poireterre.jpg,LRE17-poireterre.jpg,LRE17-poireterre.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Légumes Racines Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Légumes Racines Bio,,,,Famille Paugam,http://www.voisinsbio.fr/,France Bretagne,Direct Producteur,AB,,,,,0.500,,Poire de Terre Bio - Au Pas De Courses,Poire de Terre Bio - La Récolte - La portion de 500g - ,,,
,LRE-LRA-004,,Panais Bio,Activé,0,kg,4.60 €,La portion de 500g,0.500,1,2.30 €,4.6 €/kg,5,0.00,2.18 €,LRE17-Panais.jpg,LRE17-Panais.jpg,LRE17-Panais.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Légumes Racines Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Légumes Racines Bio,,,,Ferme Ticoz  /Regnault,,France Bretagne Auvergne,"Direct Producteur, Demeter, Biodynamie",AB,"En purée, rôti au four avec du miel",,,,0.500,,Panais Bio - Au Pas De Courses,"Panais Bio - La Récolte - La portion de 500g - En purée, rôti au four avec du miel",,,
,LRE-LRA-005,,Carottes Lavées Bio,Activé,0,kg,2.95 €,La portion de 500g,0.500,1,1.48 €,2.95 €/kg,5,0.00,1.40 €,LRE17-carottelavee.jpg,LRE17-carottelavee.jpg,LRE17-carottelavee.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Légumes Racines Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Légumes Racines Bio,,,,Famille Paugam,http://www.voisinsbio.fr/,France Bretagne,Direct Producteur,AB,,,,,0.500,,Carottes Lavées Bio - Au Pas De Courses,Carottes Lavées Bio - La Récolte - La portion de 500g - ,,,
,LRE-LRA-006,,Carotte Vrac Bio,Activé,0,kg,2.95 €,La portion de 500g,0.500,1,1.48 €,2.95 €/kg,5,0.00,1.40 €,LRE17-carottevrac.jpg,LRE17-carottevrac.jpg,LRE17-carottevrac.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Légumes Racines Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Légumes Racines Bio,,,,Bioleyre,,France Landes,,AB,,,,,0.500,,Carotte Vrac Bio - Au Pas De Courses,Carotte Vrac Bio - La Récolte - La portion de 500g - ,,,
,LRE-LRA-007,,Oca du Pérou Bio,Activé,1,kg,8.90 €,La portion de 500g,0.500,1,4.45 €,8.9 €/kg,5,0.00,4.22 €,LRE17-ocaperou.jpg,LRE17-ocaperou.jpg,LRE17-ocaperou.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Légumes Racines Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Légumes Racines Bio,,,,Gwénolé Leroy,http://www.voisinsbio.fr/,France Bretagne,Direct Producteur,AB,"En purée, sauté. Gwénolé Leroy est un jeune producteur qui se spécialise dans les semences et les variétés de légumes anciens (Tomates) ou rares (poivrons, carottes multicolores) et locaux qui prennent plus de temps à pousser, ce qui leur donne plus de goût.",,,,0.500,,Oca du Pérou Bio - Au Pas De Courses,"Oca du Pérou Bio - La Récolte - La portion de 500g - En purée, sauté. Gwénolé Leroy est un jeune producteur qui se spécialise dans les semences et les variétés ",,,
,LRE-LRA-008,,Capucine Tubéreuse Bio,Activé,0,kg,8.90 €,La portion de 200g,0.200,1,1.78 €,8.9 €/kg,5,0.00,1.69 €,LRE17-capucine.jpg,LRE17-capucine.jpg,LRE17-capucine.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Légumes Racines Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Légumes Racines Bio,,,,Gwénolé Leroy,http://www.voisinsbio.fr/,France Bretagne,Direct Producteur,AB,"Un goût proche du raifort, la capucine tubéreuse sert d'accompagnement cru à la mandoline, ou peut être accomodée en purée ou sauté. Gwénolé Leroy est un jeune producteur qui se spécialise dans les semences et les variétés de légumes anciens (Tomates) ou rares (poivrons, carottes multicolores) et locaux qui prennent plus de temps à pousser, ce qui leur donne plus de goût.",,,,0.200,,Capucine Tubéreuse Bio - Au Pas De Courses,"Capucine Tubéreuse Bio - La Récolte - La portion de 200g - Un goût proche du raifort, la capucine tubéreuse sert d'accompagnement cru à la mandoline, ou peut êt",,,
,LRE-LRA-009,,Topinambour Bio,Activé,0,kg,4.90 €,La portion de 500g,0.500,1,2.45 €,4.9 €/kg,5,0.00,2.32 €,LRE17-topinambour.jpg,LRE17-topinambour.jpg,LRE17-topinambour.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Légumes Racines Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Légumes Racines Bio,,,,Famille Paugam,http://www.voisinsbio.fr/,France Bretagne,Direct Producteur,AB,"Frits, sautés au beurre, en purée ou simplement à la vapeur",,,,0.500,,Topinambour Bio - Au Pas De Courses,"Topinambour Bio - La Récolte - La portion de 500g - Frits, sautés au beurre, en purée ou simplement à la vapeur",,,
,LRE-LRA-010,,Topinambour Heliantis Bio,Activé,0,kg,4.90 €,La portion de 500g,0.500,1,2.45 €,4.9 €/kg,5,0.00,2.32 €,LRE17-topheliantis.jpg,LRE17-topheliantis.jpg,LRE17-topheliantis.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Légumes Racines Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Légumes Racines Bio,,,,Famille Paugam,http://www.voisinsbio.fr/,France Bretagne,Direct Producteur,AB,,,,,0.500,,Topinambour Heliantis Bio - Au Pas De Courses,Topinambour Heliantis Bio - La Récolte - La portion de 500g - ,,,
,LRE-LRA-011,,Rutabaga Bio,0,0,kg,3.45 €,La portion de 500g,0.500,1,1.73 €,3.45 €/kg,5,0.00,1.64 €,,,,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Légumes Racines Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Légumes Racines Bio,,,,Famille Paugam,http://www.voisinsbio.fr/,France Bretagne,Direct Producteur,AB,,,,,0.500,,Rutabaga Bio - Au Pas De Courses,Rutabaga Bio - La Récolte - La portion de 500g - ,,,
,LRE-LRA-012,,Navet Jaune Boule D'Or Bio,Activé,0,kg,2.90 €,La portion de 500g,0.500,1,1.45 €,2.9 €/kg,5,0.00,1.37 €,LRE17-navetaune.jpg,LRE17-navetaune.jpg,LRE17-navetaune.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Légumes Racines Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Légumes Racines Bio,,,,Famille Paugam / Regnault,http://www.voisinsbio.fr/,France Bretagne Auvergne,"Direct Producteur, Demeter, Biodynamie",AB,"En purée, cru à la mandoline",,,,0.500,,Navet Jaune Boule D'Or Bio - Au Pas De Courses,"Navet Jaune Boule D'Or Bio - La Récolte - La portion de 500g - En purée, cru à la mandoline",,,
,LRE-LRA-013,,Navet Violet,Activé,1,kg,2.90 €,La portion de 500g,0.500,1,1.45 €,2.9 €/kg,5,0.00,1.37 €,LRE17-navetviolet.jpg,LRE17-navetviolet.jpg,LRE17-navetviolet.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Légumes Racines Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Légumes Racines Bio,,,,Famille Paugam / Regnault,http://www.voisinsbio.fr/,France Bretagne Auvergne,"Direct Producteur, Demeter, Biodynamie",AB,"En purée, cru à la mandoline",,,,0.500,,Navet Violet - Au Pas De Courses,"Navet Violet - La Récolte - La portion de 500g - En purée, cru à la mandoline",,,
,LRE-OAE-001,,Echalotte Bio,Activé,0,kg,5.50 €,La portion de 500g,0.500,1,2.75 €,5.5 €/kg,5,0.00,2.61 €,LRE17-echalotte.jpg,LRE17-echalotte.jpg,LRE17-echalotte.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Oignon Ail & Echalotes Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Oignon Ail & Echalotes Bio,,,,Famille Paugam,http://www.voisinsbio.fr/,France Bretagne,Direct Producteur,AB,,,,,0.500,,Echalotte Bio - Au Pas De Courses,Echalotte Bio - La Récolte - La portion de 500g - ,,,
,LRE-OAE-002,,Oignon Jaune Bio,Activé,0,kg,3.95 €,La portion de 500g,0.500,1,1.98 €,3.95 €/kg,5,0.00,1.87 €,LRE17-orignonjaune.jpg,LRE17-orignonjaune.jpg,LRE17-orignonjaune.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Oignon Ail & Echalotes Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Oignon Ail & Echalotes Bio,,,,Regnault,,France Auvergne,"Direct Producteur, Demeter, Biodynamie",AB,,,,,0.500,,Oignon Jaune Bio - Au Pas De Courses,Oignon Jaune Bio - La Récolte - La portion de 500g - ,,,
,LRE-OAE-003,,Oignon Rose Bio,Activé,0,kg,3.95 €,La portion de 500g,0.500,1,1.98 €,3.95 €/kg,5,0.00,1.87 €,LRE17-oignonrose.jpg,LRE17-oignonrose.jpg,LRE17-oignonrose.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Oignon Ail & Echalotes Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Oignon Ail & Echalotes Bio,,,,Gwénolé Le Roy,,France Bretagne,"Direct Producteur, Semence Libre",AB,,,,,0.500,,Oignon Rose Bio - Au Pas De Courses,Oignon Rose Bio - La Récolte - La portion de 500g - ,,,
,LRE-OAE-004,,Ail blanc sec,Activé,0,kg,12.00 €,La portion de 500g,0.500,1,6.00 €,12 €/kg,5,0.00,5.69 €,LRE17-ailblanc.jpg,LRE17-ailblanc.jpg,LRE17-ailblanc.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Oignon Ail & Echalotes Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Oignon Ail & Echalotes Bio,,,,JM Chancel,,France Drôme,,AB,,,,,0.500,,Ail blanc sec - Au Pas De Courses,Ail blanc sec - La Récolte - La portion de 500g - ,,,
,LRE-OAE-005,,Oignon Rouge Simiane Bio,Activé,0,kg,3.95 €,La portion de 500g,0.500,1,1.98 €,3.95 €/kg,5,0.00,1.87 €,LRE17-oignonsimiane.jpg,LRE17-oignonsimiane.jpg,LRE17-oignonsimiane.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Oignon Ail & Echalotes Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Oignon Ail & Echalotes Bio,,,,Regnault,,France Auvergne,"Direct Producteur, Demeter, Biodynamie",AB,,,,,0.500,,Oignon Rouge Simiane Bio - Au Pas De Courses,Oignon Rouge Simiane Bio - La Récolte - La portion de 500g - ,,,
,LRE-PDT-001,,Pomme de Terre Kuroda Bio,Activé,0,kg,2.60 €,La portion de 500g,0.500,1,1.30 €,2.6 €/kg,5,0.00,1.23 €,LRE17-pdtkuroda.jpg,LRE17-pdtkuroda.jpg,LRE17-pdtkuroda.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Pomme de Terre Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Pomme de Terre Bio,,,,Edgar Brwkhor,,France Sud Ouest,Direct Producteur,AB,"Chair ferme, cuisson à l'eau, vapeur, rissolées ou sautés. Très bonne en salades, raclettes, tartiflettes ou choucroutes.",,,,0.500,,Pomme de Terre Kuroda Bio - Au Pas De Courses,"Pomme de Terre Kuroda Bio - La Récolte - La portion de 500g - Chair ferme, cuisson à l'eau, vapeur, rissolées ou sautés. Très bonne en salades, raclettes, tarti",,,
,LRE-PDT-002,,Pomme de terre Charlotte Bio,Activé,0,kg,2.60 €,La portion de 500g,0.500,1,1.30 €,2.6 €/kg,5,0.00,1.23 €,LRE17-pdtcharlotte.jpg,LRE17-pdtcharlotte.jpg,LRE17-pdtcharlotte.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Pomme de Terre Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Pomme de Terre Bio,,,,,,France Bretagne,,AB,"Chair ferme, cuisson à l'eau, vapeur, rissolées ou sautés. Très bonne en salades, raclettes, tartiflettes ou choucroutes.",,,,0.500,,Pomme de terre Charlotte Bio - Au Pas De Courses,"Pomme de terre Charlotte Bio - La Récolte - La portion de 500g - Chair ferme, cuisson à l'eau, vapeur, rissolées ou sautés. Très bonne en salades, raclettes, ta",,,
,LRE-PDT-003,,Pomme de terre Agria Bio,Activé,0,kg,2.60 €,La portion de 500g,0.500,1,1.30 €,2.6 €/kg,5,0.00,1.23 €,LRE17-pdtagria.jpg,LRE17-pdtagria.jpg,LRE17-pdtagria.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Pomme de Terre Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Pomme de Terre Bio,,,,Alain Regnault,,France Auvergne,Direct Producteur,AB,"Chair tendre, à préparer à l'eau ou au four. Délicieuse en purée, frites ou gratin.",,,,0.500,,Pomme de terre Agria Bio - Au Pas De Courses,"Pomme de terre Agria Bio - La Récolte - La portion de 500g - Chair tendre, à préparer à l'eau ou au four. Délicieuse en purée, frites ou gratin.",,,
,LRE-PDT-004,,Patate Douce Bio,Activé,0,kg,5.90 €,Le kilo,1.000,1,5.90 €,5.9 €/kg,5,0.00,5.59 €,LRE17-patatedouce.jpg,LRE17-patatedouce.jpg,LRE17-patatedouce.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Pomme de Terre Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Pomme de Terre Bio,,,,Agrilatina,,Italie,Direct Producteur,AB,,,,,1.000,,Patate Douce Bio - Au Pas De Courses,Patate Douce Bio - La Récolte - Le kilo - ,,,
,LRE-PDT-005,,Pomme de Terre Rosabelle Bio,0,0,kg,2.60 €,La portion de 500g,0.500,1,1.30 €,2.6 €/kg,5,0.00,1.23 €,,,,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Pomme de Terre Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Pomme de Terre Bio,,,,SARL Bourel,,France Bretagne,Direct Producteur,AB,A sauter,,,,0.500,,Pomme de Terre Rosabelle Bio - Au Pas De Courses,Pomme de Terre Rosabelle Bio - La Récolte - La portion de 500g - A sauter,,,
,LRE-PDT-006,,Pomme de terre Bikini Bio,Activé,0,kg,2.60 €,La portion de 500g,0.500,1,1.30 €,2.6 €/kg,5,0.00,1.23 €,LRE17-pdtbikini.jpg,LRE17-pdtbikini.jpg,LRE17-pdtbikini.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Pomme de Terre Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Pomme de Terre Bio,,,,,,France Bretagne,Direct Producteur,AB,Chair tendre,,,,0.500,,Pomme de terre Bikini Bio - Au Pas De Courses,Pomme de terre Bikini Bio - La Récolte - La portion de 500g - Chair tendre,,,
,LRE-PDT-007,,Pomme de terre Delicatesse Bio,Activé,0,kg,2.60 €,La portion de 500g,0.500,1,1.30 €,2.6 €/kg,5,0.00,1.23 €,LRE17-pdtdelicatesse.jpg,LRE17-pdtdelicatesse.jpg,LRE17-pdtdelicatesse.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Pomme de Terre Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Pomme de Terre Bio,,,,Agrobiodôme,,France Drôme,Direct Producteur,AB,Chair tendre,,,,0.500,,Pomme de terre Delicatesse Bio - Au Pas De Courses,Pomme de terre Delicatesse Bio - La Récolte - La portion de 500g - Chair tendre,,,
,LRE-PDT-008,,Pomme de terre Désirée Bio,0,0,kg,2.60 €,La portion de 500g,0.500,1,1.30 €,2.6 €/kg,5,0.00,1.23 €,,,,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Pomme de Terre Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Pomme de Terre Bio,,,,Famille Paugam,http://www.voisinsbio.fr/,France Bretagne,Direct Producteur,AB,Chair tendre,,,,0.500,,Pomme de terre Désirée Bio - Au Pas De Courses,Pomme de terre Désirée Bio - La Récolte - La portion de 500g - Chair tendre,,,
,LRE-PDT-009,,Pomme de terre Cocktail Bio,Activé,0,kg,2.60 €,La portion de 500g,0.500,1,1.30 €,2.6 €/kg,5,0.00,1.23 €,LRE17-pdtcocktail.jpg,LRE17-pdtcocktail.jpg,LRE17-pdtcocktail.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Pomme de Terre Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Pomme de Terre Bio,,,,Famille Paugam,http://www.voisinsbio.fr/,France Bretagne,Direct Producteur,AB,"Chair ferme à l'apéritif, sautées",,,,0.500,,Pomme de terre Cocktail Bio - Au Pas De Courses,"Pomme de terre Cocktail Bio - La Récolte - La portion de 500g - Chair ferme à l'apéritif, sautées",,,
,LRE-PDT-010,,Pomme de Terre Vitelotte Bio,0,0,kg,3.90 €,La portion de 500g,0.500,1,1.95 €,3.9 €/kg,5,0.00,1.85 €,,,,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Pomme de Terre Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Pomme de Terre Bio,,,,Agrobiodôme,,France Drôme,Direct Producteur,AB,"Chair fondante, connue pour les chips! Egalement bonne en purée",,,,0.500,,Pomme de Terre Vitelotte Bio - Au Pas De Courses,"Pomme de Terre Vitelotte Bio - La Récolte - La portion de 500g - Chair fondante, connue pour les chips! Egalement bonne en purée",,,
,LRE-PDT-011,,Pomme de Terre Chérie Bio,Activé,0,kg,2.60 €,La portion de 500g,0.500,1,1.30 €,2.6 €/kg,5,0.00,1.23 €,LRE17-pdtcherie.jpg,LRE17-pdtcherie.jpg,LRE17-pdtcherie.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Pomme de Terre Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Pomme de Terre Bio,,,,EARL Le Clos,,France Provence,Direct Producteur,AB,Chair ferme,,,,0.500,,Pomme de Terre Chérie Bio - Au Pas De Courses,Pomme de Terre Chérie Bio - La Récolte - La portion de 500g - Chair ferme,,,
,LRE-PDT-012,,Pomme de terre Allians Bio,Activé,0,kg,2.60 €,La portion de 500g,0.500,1,1.30 €,2.6 €/kg,5,0.00,1.23 €,LRE17-pdtallians.jpg,LRE17-pdtallians.jpg,LRE17-pdtallians.jpg,apdc_batignolles,"admin,batignolles",apdc_batignolles,La Récolte,Tous les légumes Bio,Pomme de Terre Bio,,Oui,Primeur/La Récolte/Tous les légumes Bio,Primeur/La Récolte/Tous les produits Bio;;Primeur/La Récolte/Tous les légumes Bio/Pomme de Terre Bio,,,,FAOU,,France Bretagne,Direct Producteur,AB,"Chair ferme, cuisson à l'eau, vapeur, rissolées ou sautés. Très bonne en salades, raclettes, tartiflettes ou choucroutes.",,,,0.500,,Pomme de terre Allians Bio - Au Pas De Courses,"Pomme de terre Allians Bio - La Récolte - La portion de 500g - Chair ferme, cuisson à l'eau, vapeur, rissolées ou sautés. Très bonne en salades, raclettes, tart",,,
